dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
tox21-ahr-p1	shuffle_108.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41514	0.34406	4.14215	0.53215	0.01812	0.5	0	0	0	2.41551	0.34424	4.14254	0.53927	0.03838	0.5	0	0	0
tox21-ahr-p1	shuffle_109.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41525	0.34411	4.14227	0.52625	0.01821	0.5	0	0	0	2.43296	0.34782	4.17028	0.34072	0.03043	0.5	0	0	0
tox21-ahr-p1	shuffle_11.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41362	0.34399	4.13926	0.53609	0.01847	0.5	0	0	0	2.4278	0.34706	4.16148	0.36	0.03185	0.5	0	0	0
tox21-ahr-p1	shuffle_110.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41127	0.34353	4.13546	0.54608	0.01915	0.5	0	0	0	2.41995	0.3461	4.14769	0.44274	0.03371	0.5	0	0	0
tox21-ahr-p1	shuffle_111.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41316	0.34355	4.13922	0.55029	0.01932	0.5	0	0	0	2.40703	0.3424	4.12924	0.6121	0.04094	0.5	0	0	0
tox21-ahr-p1	shuffle_112.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41492	0.34381	4.14221	0.55126	0.0187	0.5	0	0	0	2.42738	0.34683	4.1611	0.34009	0.03317	0.5	0	0	0
tox21-ahr-p1	shuffle_113.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41453	0.34391	4.14126	0.53635	0.01857	0.5	0	0	0	2.43064	0.34692	4.16743	0.36606	0.03074	0.5	0	0	0
tox21-ahr-p1	shuffle_114.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41391	0.34359	4.14063	0.54426	0.0191	0.5	0	0	0	2.42554	0.34739	4.15631	0.40281	0.03519	0.5	0	0	0
tox21-ahr-p1	shuffle_115.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41311	0.34372	4.13878	0.53073	0.01807	0.5	0	0	0	2.43525	0.34911	4.17227	0.33834	0.03036	0.5	0	0	0
tox21-ahr-p1	shuffle_116.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.40822	0.34042	4.1356	0.58937	0.01756	0.5	0	0	0	2.44052	0.35504	4.17096	0.41715	0.03649	0.5	0	0	0
tox21-ahr-p1	shuffle_117.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41397	0.34386	4.14021	0.54544	0.01779	0.5	0	0	0	2.42463	0.3462	4.15686	0.41226	0.03888	0.5	0	0	0
tox21-ahr-p1	shuffle_118.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41319	0.34385	4.13869	0.54356	0.01852	0.5	0	0	0	2.42211	0.34567	4.15288	0.43645	0.03276	0.5	0	0	0
tox21-ahr-p1	shuffle_119.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41521	0.3443	4.14181	0.51947	0.01749	0.5	0	0	0	2.42107	0.34603	4.15008	0.42377	0.03381	0.5	0	0	0
tox21-ahr-p1	shuffle_12.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41627	0.34414	4.14426	0.53416	0.01825	0.5	0	0	0	2.41521	0.3444	4.1416	0.5461	0.04062	0.5	0	0	0
tox21-ahr-p1	shuffle_120.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41392	0.34408	4.13969	0.52367	0.01886	0.5	0	0	0	2.41901	0.34638	4.14526	0.39705	0.03223	0.5	0	0	0
tox21-ahr-p1	shuffle_121.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41488	0.34394	4.14189	0.5343	0.01844	0.5	0	0	0	2.42085	0.34455	4.15258	0.51104	0.04242	0.5	0	0	0
tox21-ahr-p1	shuffle_122.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41508	0.34401	4.14213	0.53001	0.0187	0.5	0	0	0	2.42624	0.34664	4.1592	0.38016	0.03243	0.5	0	0	0
tox21-ahr-p1	shuffle_123.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41453	0.34389	4.14127	0.53289	0.01891	0.5	0	0	0	2.43591	0.34885	4.17411	0.31248	0.02958	0.5	0	0	0
tox21-ahr-p1	shuffle_124.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41372	0.34375	4.13993	0.54701	0.0186	0.5	0	0	0	2.41717	0.34423	4.14587	0.52597	0.03887	0.5	0	0	0
tox21-ahr-p1	shuffle_125.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41475	0.34379	4.14193	0.54847	0.01892	0.5	0	0	0	2.41387	0.34354	4.14066	0.60081	0.035	0.5	0	0	0
tox21-ahr-p1	shuffle_126.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41297	0.34329	4.13935	0.56626	0.01762	0.5	0	0	0	2.42262	0.34497	4.15529	0.48962	0.03935	0.5	0	0	0
tox21-ahr-p1	shuffle_127.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41217	0.34361	4.13712	0.54152	0.0189	0.5	0	0	0	2.43491	0.34826	4.17329	0.36783	0.03272	0.5	0	0	0
tox21-ahr-p1	shuffle_128.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.40692	0.34262	4.1286	0.55657	0.01701	0.5	0	0	0	2.44473	0.35112	4.18721	0.37031	0.03024	0.5	0	0	0
tox21-ahr-p1	shuffle_129.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41423	0.34331	4.14184	0.54794	0.01966	0.5	0	0	0	2.44168	0.35139	4.18058	0.32261	0.02874	0.5	0	0	0
tox21-ahr-p1	shuffle_13.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41541	0.34419	4.14245	0.51889	0.01819	0.5	0	0	0	2.42343	0.34595	4.15496	0.42363	0.03669	0.5	0	0	0
tox21-ahr-p1	shuffle_130.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41601	0.34416	4.14371	0.52314	0.01845	0.5	0	0	0	2.42488	0.34568	4.15842	0.42544	0.03734	0.5	0	0	0
tox21-ahr-p1	shuffle_131.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41588	0.34435	4.14307	0.51532	0.01937	0.5	0	0	0	2.42638	0.34651	4.15976	0.33536	0.03068	0.5	0	0	0
tox21-ahr-p1	shuffle_132.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41587	0.34411	4.14353	0.52506	0.01981	0.5	0	0	0	2.41293	0.34288	4.14009	0.62567	0.0369	0.5	0	0	0
tox21-ahr-p1	shuffle_133.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.40632	0.33919	4.13425	0.59463	0.01848	0.5	0	0	0	2.41421	0.34196	4.14451	0.5771	0.03794	0.5	0	0	0
tox21-ahr-p1	shuffle_134.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41178	0.34317	4.13723	0.58315	0.01783	0.5	0	0	0	2.43015	0.34604	4.16823	0.44751	0.03576	0.5	0	0	0
tox21-ahr-p1	shuffle_135.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41258	0.34299	4.13917	0.5499	0.01873	0.5	0	0	0	2.42132	0.34355	4.15554	0.55809	0.03477	0.5	0	0	0
tox21-ahr-p1	shuffle_136.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41558	0.34404	4.14309	0.53555	0.01893	0.5	0	0	0	2.41713	0.34369	4.14687	0.55924	0.04427	0.5	0	0	0
tox21-ahr-p1	shuffle_137.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41337	0.34387	4.13901	0.53415	0.01877	0.5	0	0	0	2.43419	0.34701	4.17436	0.35765	0.03244	0.5	0	0	0
tox21-ahr-p1	shuffle_138.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.4156	0.3442	4.14281	0.52545	0.01828	0.5	0	0	0	2.42273	0.34627	4.1529	0.38081	0.03233	0.5	0	0	0
tox21-ahr-p1	shuffle_139.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41688	0.34395	4.14585	0.52414	0.01928	0.5	0	0	0	2.43289	0.34835	4.16908	0.35131	0.03423	0.5	0	0	0
tox21-ahr-p1	shuffle_14.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41446	0.34401	4.1409	0.53269	0.01865	0.5	0	0	0	2.42398	0.34641	4.15512	0.38608	0.03439	0.5	0	0	0
tox21-ahr-p1	shuffle_140.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.40036	0.3372	4.12632	0.61056	0.01766	0.5	0	0	0	2.42628	0.34673	4.15909	0.52795	0.03689	0.5	0	0	0
tox21-ahr-p1	shuffle_141.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41472	0.34407	4.14129	0.53548	0.01886	0.5	0	0	0	2.42399	0.34666	4.15466	0.35668	0.03129	0.5	0	0	0
tox21-ahr-p1	shuffle_142.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41289	0.3436	4.13858	0.54108	0.0181	0.5	0	0	0	2.43828	0.34911	4.17834	0.3449	0.03149	0.5	0	0	0
tox21-ahr-p1	shuffle_143.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41452	0.344	4.14103	0.53269	0.01851	0.5	0	0	0	2.43005	0.34728	4.16553	0.34861	0.03134	0.5	0	0	0
tox21-ahr-p1	shuffle_144.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41303	0.34345	4.13915	0.56801	0.01786	0.5	0	0	0	2.41144	0.3434	4.13607	0.59515	0.04185	0.5	0	0	0
tox21-ahr-p1	shuffle_145.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41645	0.34423	4.14443	0.51692	0.01779	0.5	0	0	0	2.42515	0.34608	4.15814	0.38546	0.03473	0.5	0	0	0
tox21-ahr-p1	shuffle_146.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41643	0.34424	4.14438	0.53946	0.01768	0.5	0	0	0	2.41834	0.34457	4.14754	0.53371	0.03897	0.5	0	0	0
tox21-ahr-p1	shuffle_147.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.4155	0.34399	4.14302	0.55763	0.01845	0.5	0	0	0	2.41999	0.34457	4.15084	0.52339	0.03781	0.5	0	0	0
tox21-ahr-p1	shuffle_148.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41507	0.34392	4.1423	0.53008	0.0182	0.5	0	0	0	2.42376	0.34661	4.1543	0.4047	0.03393	0.5	0	0	0
tox21-ahr-p1	shuffle_149.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41374	0.34378	4.13992	0.54939	0.01868	0.5	0	0	0	2.42244	0.34475	4.15539	0.50099	0.0415	0.5	0	0	0
tox21-ahr-p1	shuffle_15.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41426	0.34373	4.14107	0.5452	0.01779	0.5	0	0	0	2.42616	0.34715	4.15801	0.39552	0.03932	0.5	0	0	0
tox21-ahr-p1	shuffle_150.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41483	0.34408	4.1415	0.52739	0.01959	0.5	0	0	0	2.42333	0.34577	4.15512	0.42925	0.03587	0.5	0	0	0
tox21-ahr-p1	shuffle_151.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41408	0.34401	4.14014	0.52689	0.01905	0.5	0	0	0	2.4242	0.34648	4.15544	0.41027	0.03421	0.5	0	0	0
tox21-ahr-p1	shuffle_152.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41125	0.34326	4.13599	0.55015	0.01766	0.5	0	0	0	2.42923	0.34754	4.16337	0.37945	0.03419	0.5	0	0	0
tox21-ahr-p1	shuffle_153.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41346	0.3439	4.13911	0.53555	0.02056	0.5	0	0	0	2.41927	0.34546	4.14762	0.4594	0.03903	0.5	0	0	0
tox21-ahr-p1	shuffle_154.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41619	0.34427	4.14383	0.51779	0.01912	0.5	0	0	0	2.42577	0.3461	4.15934	0.41156	0.03588	0.5	0	0	0
tox21-ahr-p1	shuffle_155.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41483	0.3437	4.14225	0.53937	0.01816	0.5	0	0	0	2.41903	0.34319	4.15168	0.55938	0.04107	0.5	0	0	0
tox21-ahr-p1	shuffle_156.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41528	0.34411	4.14235	0.53546	0.01836	0.5	0	0	0	2.42685	0.34625	4.1612	0.36616	0.03801	0.5	0	0	0
tox21-ahr-p1	shuffle_157.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41465	0.34399	4.14132	0.53244	0.0177	0.5	0	0	0	2.42527	0.34603	4.15848	0.42404	0.03603	0.5	0	0	0
tox21-ahr-p1	shuffle_158.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41555	0.34425	4.14259	0.52032	0.0197	0.5	0	0	0	2.43082	0.34779	4.16607	0.34273	0.02857	0.5	0	0	0
tox21-ahr-p1	shuffle_159.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41625	0.34425	4.14401	0.52139	0.01857	0.5	0	0	0	2.42215	0.34469	4.15493	0.51633	0.03768	0.5	0	0	0
tox21-ahr-p1	shuffle_16.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41527	0.34421	4.14211	0.52346	0.01856	0.5	0	0	0	2.41618	0.3451	4.14216	0.47968	0.0368	0.5	0	0	0
tox21-ahr-p1	shuffle_160.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41546	0.34423	4.14245	0.51735	0.01839	0.5	0	0	0	2.42077	0.34585	4.14984	0.38573	0.03381	0.5	0	0	0
tox21-ahr-p1	shuffle_161.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41145	0.34326	4.13637	0.54397	0.01871	0.5	0	0	0	2.42992	0.34908	4.16168	0.39222	0.03227	0.5	0	0	0
tox21-ahr-p1	shuffle_162.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41563	0.34411	4.14303	0.52982	0.01829	0.5	0	0	0	2.42682	0.34636	4.16091	0.37542	0.03258	0.5	0	0	0
tox21-ahr-p1	shuffle_163.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41377	0.34387	4.1398	0.52958	0.01835	0.5	0	0	0	2.4303	0.34714	4.16632	0.38439	0.03429	0.5	0	0	0
tox21-ahr-p1	shuffle_164.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41539	0.34413	4.14252	0.52305	0.01774	0.5	0	0	0	2.43043	0.34754	4.16579	0.34332	0.03004	0.5	0	0	0
tox21-ahr-p1	shuffle_165.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.40542	0.33847	4.13389	0.58598	0.01837	0.5	0	0	0	2.4308	0.35185	4.1579	0.4593	0.0389	0.5	0	0	0
tox21-ahr-p1	shuffle_166.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41573	0.344	4.14345	0.52606	0.01901	0.5	0	0	0	2.4353	0.34838	4.17384	0.31	0.02851	0.5	0	0	0
tox21-ahr-p1	shuffle_167.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41297	0.34329	4.13936	0.55589	0.01734	0.5	0	0	0	2.42255	0.34608	4.15295	0.44708	0.03446	0.5	0	0	0
tox21-ahr-p1	shuffle_168.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41514	0.34404	4.1422	0.52992	0.01886	0.5	0	0	0	2.43833	0.34913	4.1784	0.32218	0.02927	0.5	0	0	0
tox21-ahr-p1	shuffle_169.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41181	0.34344	4.13675	0.54297	0.0191	0.5	0	0	0	2.42161	0.34633	4.15056	0.45841	0.03729	0.5	0	0	0
tox21-ahr-p1	shuffle_17.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.40619	0.34023	4.13192	0.58408	0.0185	0.5	0	0	0	2.40438	0.34103	4.1267	0.57542	0.0416	0.5	0	0	0
tox21-ahr-p1	shuffle_170.tsv_xs_20_al_0.5_ld_0.0001	12	361	304,99,40,17,13,11,7,2,2,2,1,1	1558,772,387,197,134,130,84,21,31,37,18,20	5606	1402	2.41385	0.34342	4.14085	0.54206	0.0183	0.5	0	0	0	2.41412	0.34177	4.14469	0.581	0.03874	0.5	0	0	0
